?2015-12-01 14:15:00,394,35,29.97,31.3
?2015-12-01 14:20:00,390,35,29.567,30.8
?2015-12-01 14:25:00,376,35,28.348,29.6
?2015-12-01 14:30:00,370,34,27.438,28.6
?2015-12-01 14:35:00,359,34,26.628,27.8
?2015-12-01 14:40:00,347,33,25.434,26.5
?2015-12-01 14:45:00,332,33,24.083,25.1
?2015-12-01 14:50:00,323,32,23.18,24.2
?2015-12-01 14:55:00,307,32,21.529,22.5
?2015-12-01 15:00:00,304,31,20.945,21.9
?2015-12-01 15:05:00,290,31,19.613,20.5
?2015-12-01 15:10:00,285,30,18.728,19.6
?2015-12-01 15:15:00,278,30,17.484,18.3
?2015-12-01 15:20:00,254,29,15.65,16.4
?2015-12-01 15:25:00,244,29,15.486,16.3
?2015-12-01 15:30:00,221,28,14.562,15.3
?2015-12-01 15:35:00,201,28,13.367,14.1
?2015-12-01 15:40:00,179,28,12.138,12.8
?2015-12-01 15:45:00,166,27,11.334,12
?2015-12-01 15:50:00,90,27,10.524,11.2
?2015-12-01 15:55:00,63,26,9.773,10.4
?2015-12-01 16:00:00,59,26,8.919,9.5
?2015-12-01 16:05:00,54,26,8.186,8.8
?2015-12-01 16:10:00,49,25,7.299,7.8
?2015-12-01 16:15:00,45,25,6.446,7
?2015-12-01 16:20:00,42,25,5.675,6.2
?2015-12-01 16:25:00,38,24,4.752,5.2
?2015-12-01 16:30:00,34,24,3.957,4.4
?2015-12-01 16:35:00,30,24,2.732,3.1
?2015-12-01 16:40:00,26,24,1.981,2.3
?2015-12-01 16:45:00,22,23,1.51,1.8
?2015-12-01 16:50:00,17,23,1.02,1.3
?2015-12-01 16:55:00,13,23,0.489,0.8
?2015-12-01 17:00:00,8,23,0.087,0.4
?2015-12-01 17:05:00,4,22,0,0.2
?2015-12-01 17:10:00,1,22,0,0.1
?2015-12-01 17:15:00,0,22,0,0
?2015-12-01 17:20:00,0,22,0,0
?2015-12-01 17:25:00,0,21,0,0
?2015-12-01 17:30:00,0,21,0,0
?2015-12-01 17:35:00,0,21,0,0
?2015-12-01 17:40:00,0,21,0,0
?2015-12-01 17:45:00,0,21,0,0
?2015-12-01 17:50:00,0,21,0,0
?2015-12-01 17:55:00,0,21,0,0
?2015-12-01 18:00:00,0,21,0,0
?2015-12-01 18:05:00,0,21,0,0
?2015-12-01 18:10:00,0,21,0,0
?2015-12-01 18:15:00,0,21,0,0
?2015-12-01 18:20:00,0,20,0,0
?2015-12-01 18:25:00,0,20,0,0
?2015-12-01 18:30:00,0,20,0,0
?2015-12-01 18:35:00,0,20,0,0
?2015-12-01 18:40:00,0,20,0,0
?2015-12-01 18:45:00,0,20,0,0
?2015-12-01 18:50:00,0,20,0,0
?2015-12-01 18:55:00,0,20,0,0
?2015-12-01 19:00:00,0,20,0,0
?2015-12-01 19:05:00,0,20,0,0
?2015-12-01 19:10:00,0,20,0,0
?2015-12-01 19:15:00,0,20,0,0
?2015-12-01 19:20:00,0,20,0,0
?2015-12-01 19:25:00,0,19,0,0
?2015-12-02 05:00:00,0,17,0,0
?2015-12-02 05:05:00,0,17,0,0
?2015-12-02 05:10:00,0,17,0,0
?2015-12-02 05:15:00,0,17,0,0
?2015-12-02 05:20:00,0,16,0,0
?2015-12-02 05:25:00,0,16,0,0
?2015-12-02 05:30:00,0,17,0,0
?2015-12-02 05:35:00,0,17,0,0
?2015-12-02 05:40:00,0,17,0,0
?2015-12-02 05:45:00,0,16,0,0
?2015-12-02 05:50:00,0,16,0,0
?2015-12-02 05:55:00,0,16,0,0
?2015-12-02 06:00:00,0,17,0,0
?2015-12-02 06:05:00,0,17,0,0
?2015-12-02 06:10:00,0,17,0,0
?2015-12-02 06:15:00,0,16,0,0
?2015-12-02 06:20:00,0,16,0,0
?2015-12-02 06:25:00,1,16,0,0.1
?2015-12-02 06:30:00,3,16,0,0.1
?2015-12-02 06:35:00,6,16,0,0.2
?2015-12-02 06:40:00,11,16,0.325,0.6
?2015-12-02 06:45:00,15,17,0.81,1.1
?2015-12-02 06:50:00,18,17,1.403,1.7
?2015-12-02 06:55:00,23,17,2.066,2.4
?2015-12-02 07:00:00,28,17,2.826,3.1
?2015-12-02 07:05:00,42,18,3.875,4.2
?2015-12-02 07:10:00,49,19,4.865,5.2
?2015-12-02 07:15:00,56,20,5.751,6.2
?2015-12-02 07:20:00,61,21,6.364,6.8
?2015-12-02 07:25:00,69,22,7.378,7.8
?2015-12-02 07:30:00,77,22,9.39,9.9
?2015-12-02 07:35:00,87,23,10.438,11
?2015-12-02 07:40:00,94,25,11.449,12
?2015-12-02 07:45:00,105,26,12.575,13.2
?2015-12-02 07:50:00,115,27,13.742,14.4
?2015-12-02 07:55:00,126,28,14.756,15.5
?2015-12-02 08:00:00,141,29,15.738,16.5
?2015-12-02 08:05:00,159,30,17.39,18.2
?2015-12-02 08:10:00,178,31,19.909,20.8
?2015-12-02 08:15:00,190,33,21.612,22.6
?2015-12-02 08:20:00,192,33,22.484,23.5
?2015-12-02 08:25:00,199,34,23.794,24.8
?2015-12-02 08:30:00,209,34,24.813,25.9
?2015-12-02 08:35:00,222,34,25.835,26.9
?2015-12-02 08:40:00,239,33,27.173,28.3
?2015-12-02 08:45:00,250,34,27.652,28.8
?2015-12-02 08:50:00,270,33,29.302,30.5
?2015-12-02 08:55:00,280,34,29.295,30.5
?2015-12-02 09:00:00,291,33,30.283,31.5
?2015-12-02 09:05:00,314,32,32.845,34.2
?2015-12-02 09:10:00,320,34,32.908,34.3
?2015-12-02 09:15:00,333,34,33.729,35.1
?2015-12-02 09:20:00,354,35,35.481,36.9
?2015-12-02 09:25:00,354,35,35.203,36.6
?2015-12-02 09:30:00,367,33,36.485,38
?2015-12-02 09:35:00,390,35,38.511,40.1
?2015-12-02 09:40:00,400,35,39.076,40.7
?2015-12-02 09:45:00,393,37,38.135,39.7
?2015-12-02 09:50:00,403,40,38.917,40.5
?2015-12-02 09:55:00,426,39,41.069,42.7
?2015-12-02 10:00:00,434,39,41.534,43.2
?2015-12-02 10:05:00,440,41,41.757,43.4
?2015-12-02 10:10:00,448,41,42.23,43.9
?2015-12-02 10:15:00,454,41,42.756,44.5
?2015-12-02 10:20:00,449,42,41.721,43.4
?2015-12-02 10:25:00,468,42,43.467,45.2
?2015-12-02 10:30:00,476,42,43.665,45.4
?2015-12-02 10:35:00,495,41,45.487,47.3
?2015-12-02 10:40:00,489,42,44.681,46.5
?2015-12-02 10:45:00,510,44,46.318,48.2
?2015-12-02 10:50:00,505,45,45.402,47.3
?2015-12-02 10:55:00,497,46,44.461,46.3
?2015-12-02 11:00:00,493,46,43.955,45.8
?2015-12-02 11:05:00,517,44,45.855,47.8
?2015-12-02 11:10:00,512,44,44.671,46.5
?2015-12-02 11:15:00,554,45,48.733,50.8
?2015-12-02 11:20:00,560,45,48.747,50.8
?2015-12-02 11:25:00,339,44,25.417,26.6
?2015-12-02 11:30:00,598,43,51.973,54.1
?2015-12-02 11:35:00,544,45,46.279,48.2
?2015-12-02 11:40:00,620,43,52.213,54.4
?2015-12-02 11:45:00,238,40,19.618,20.6
?2015-12-02 11:50:00,600,37,50.984,53.1
?2015-12-02 11:55:00,587,39,52.027,54.1
?2015-12-02 12:00:00,547,40,47.974,49.9
?2015-12-02 12:05:00,543,41,46.676,48.6
?2015-12-02 12:10:00,336,39,28.256,29.5
?2015-12-02 12:15:00,286,39,24.911,26
?2015-12-02 12:20:00,562,38,48.987,51
?2015-12-02 12:25:00,584,38,49.128,51.1
?2015-12-02 12:30:00,275,36,25.048,26.2
?2015-12-02 12:35:00,528,37,45.447,47.3
?2015-12-02 12:40:00,533,38,45.301,47.1
?2015-12-02 12:45:00,543,39,46.057,47.9
?2015-12-02 12:50:00,530,39,44.697,46.5
?2015-12-02 12:55:00,384,40,30.146,31.5
?2015-12-02 13:00:00,502,39,41.985,43.7
?2015-12-02 13:05:00,512,39,42.281,44
?2015-12-02 13:10:00,518,39,42.826,44.6
?2015-12-02 13:15:00,499,38,40.989,42.7
?2015-12-02 13:20:00,491,37,40.116,41.8
?2015-12-02 13:25:00,485,36,40.096,41.7
?2015-12-02 13:30:00,475,37,38.711,40.3
?2015-12-02 13:35:00,471,37,37.844,39.4
?2015-12-02 13:40:00,461,37,37.166,38.7
?2015-12-02 13:45:00,444,36,35.684,37.2
?2015-12-02 13:50:00,439,36,35.19,36.7
?2015-12-02 13:55:00,417,35,33.093,34.5
?2015-12-02 14:00:00,412,35,32.618,34
?2015-12-02 14:05:00,427,35,33.851,35.3
?2015-12-02 14:10:00,373,34,29.308,30.6
?2015-12-02 14:15:00,385,33,30.34,31.6
?2015-12-02 14:20:00,370,33,28.713,29.9
?2015-12-02 14:25:00,365,33,28.427,29.6
?2015-12-02 14:30:00,340,32,26.232,27.4
?2015-12-02 14:35:00,339,32,25.895,27
?2015-12-02 14:40:00,319,31,24.176,25.2
?2015-12-02 14:45:00,304,31,23.108,24.1
?2015-12-02 14:50:00,305,30,23.1,24.1
?2015-12-02 14:55:00,283,30,20.921,21.9
?2015-12-02 15:00:00,271,29,19.607,20.5
?2015-12-02 15:05:00,275,29,19.84,20.8
